건물번호,일시,기온,강수량,풍속,습도,일조,일사,건물유형,전력소비량
76,20220823 06,24.0,,0.6,84.0,0.0,0.0,연구소,1126.26
76,20220823 07,24.9,,0.0,82.0,0.0,0.13,연구소,1169.64
76,20220823 08,25.6,,0.8,81.0,0.1,0.38,연구소,1289.52
76,20220823 09,26.9,,0.6,76.0,0.0,0.75,연구소,1468.44
76,20220823 10,28.1,,0.9,70.0,0.0,1.1,연구소,1518.3
76,20220823 11,29.5,0.0,0.6,62.0,0.1,1.68,연구소,1528.74
76,20220823 12,30.1,,1.4,62.0,0.1,1.64,연구소,1435.14
76,20220823 13,32.1,,0.7,57.0,0.5,2.46,연구소,1598.76
76,20220823 14,30.1,,1.4,62.0,0.0,1.37,연구소,1651.86
76,20220823 15,29.5,,1.1,66.0,0.0,0.61,연구소,1619.46
76,20220823 16,29.3,,0.1,72.0,0.0,0.55,연구소,1605.96
76,20220823 17,28.5,0.0,0.5,77.0,0.0,0.34,연구소,1532.34
76,20220823 18,27.2,,0.9,82.0,0.0,0.1,연구소,1382.76
76,20220823 19,26.4,0.0,0.7,90.0,0.0,0.08,연구소,1401.84
76,20220823 20,26.3,,0.8,90.0,0.0,0.0,연구소,1314.9
76,20220823 21,26.4,,0.7,89.0,,,연구소,1283.58
76,20220823 22,26.4,0.0,0.5,91.0,,,연구소,1300.14
76,20220823 23,25.4,1.0,0.8,98.0,,,연구소,1272.6
76,20220824 00,24.9,1.0,2.3,99.0,,,연구소,1211.58
76,20220824 01,24.1,0.2,1.4,98.0,,,연구소,1222.56
76,20220824 02,24.2,,1.5,98.0,,,연구소,1192.14
76,20220824 03,23.6,4.3,0.6,100.0,,,연구소,1156.32
76,20220824 04,23.2,4.6,1.0,98.0,,,연구소,1172.52
76,20220824 05,23.1,0.9,1.7,97.0,,,연구소,1146.96
76,20220824 06,22.9,3.4,2.0,97.0,0.0,0.0,연구소,1163.7
76,20220824 07,23.0,0.9,2.0,95.0,0.0,0.01,연구소,1242.36
76,20220824 08,23.1,0.1,1.8,95.0,0.0,0.02,연구소,1360.08
76,20220824 09,23.3,0.0,2.9,92.0,0.0,0.05,연구소,1477.44
76,20220824 10,22.2,9.5,1.2,97.0,0.0,0.04,연구소,1537.38
76,20220824 11,22.8,3.8,1.8,99.0,0.0,0.26,연구소,1534.68
76,20220824 12,22.4,0.2,1.3,96.0,0.0,0.26,연구소,1503.9
76,20220824 13,22.4,0.5,0.6,96.0,0.0,0.4,연구소,1516.68
76,20220824 14,22.9,0.1,2.6,88.0,0.0,0.99,연구소,1551.24
76,20220824 15,23.6,,2.3,86.0,0.0,0.65,연구소,1548.0
76,20220824 16,23.2,,1.7,83.0,0.0,0.51,연구소,1505.7
76,20220824 17,23.0,,2.6,80.0,0.0,0.32,연구소,1426.14
76,20220824 18,22.7,,1.6,82.0,0.0,0.13,연구소,1314.54
76,20220824 19,22.5,,2.0,81.0,0.0,0.1,연구소,1262.52
76,20220824 20,21.7,,1.2,87.0,0.0,0.0,연구소,1244.52
76,20220824 21,21.7,,1.4,86.0,,,연구소,1218.24
76,20220824 22,20.7,,1.1,90.0,,,연구소,1176.48
76,20220824 23,20.6,,0.1,91.0,,,연구소,1140.48
77,20220601 00,17.9,,1.0,48.0,,,지식산업센터,954.0
77,20220601 01,17.7,,1.2,50.0,,,지식산업센터,934.56
77,20220601 02,17.5,,1.7,49.0,,,지식산업센터,873.72
77,20220601 03,15.9,,0.4,54.0,,,지식산업센터,865.8
77,20220601 04,16.6,,2.6,53.0,,,지식산업센터,887.4
77,20220601 05,16.3,,2.0,51.0,,,지식산업센터,890.64
77,20220601 06,16.4,,2.0,52.0,0.1,0.03,지식산업센터,958.32
77,20220601 07,18.7,,2.4,47.0,1.0,0.54,지식산업센터,987.84
77,20220601 08,20.8,,2.0,40.0,1.0,1.24,지식산업센터,1026.72
77,20220601 09,22.4,,2.0,32.0,1.0,1.93,지식산업센터,1020.6
77,20220601 10,23.6,,3.1,29.0,1.0,2.44,지식산업센터,1133.64
77,20220601 11,25.2,,2.6,27.0,1.0,2.9,지식산업센터,1180.44
77,20220601 12,26.8,,3.0,25.0,1.0,3.36,지식산업센터,1204.92
77,20220601 13,27.7,,3.4,23.0,1.0,3.55,지식산업센터,1219.68
77,20220601 14,28.1,,5.1,26.0,1.0,3.38,지식산업센터,1228.68
77,20220601 15,27.2,,5.3,22.0,1.0,3.11,지식산업센터,1227.96
77,20220601 16,26.7,,4.8,21.0,1.0,2.59,지식산업센터,1205.64
77,20220601 17,25.6,,4.1,24.0,1.0,2.05,지식산업센터,1195.56
77,20220601 18,24.3,,3.5,29.0,1.0,1.29,지식산업센터,1160.64
77,20220601 19,22.9,,2.4,36.0,1.0,0.59,지식산업센터,1146.24
77,20220601 20,21.0,,2.1,43.0,0.3,0.03,지식산업센터,1080.72
77,20220601 21,19.4,,1.4,54.0,,,지식산업센터,979.92
77,20220601 22,17.9,,1.3,68.0,,,지식산업센터,979.2
77,20220601 23,16.8,,0.8,72.0,,,지식산업센터,975.24
77,20220602 00,16.4,,1.1,76.0,,,지식산업센터,962.28
77,20220602 01,15.3,,0.3,81.0,,,지식산업센터,951.84
77,20220602 02,14.3,,0.4,82.0,,,지식산업센터,868.32
77,20220602 03,13.9,,0.6,86.0,,,지식산업센터,868.32
77,20220602 04,15.0,,1.3,85.0,,,지식산업센터,893.88
77,20220602 05,15.2,,1.3,89.0,,,지식산업센터,954.72
77,20220602 06,15.6,,1.0,90.0,0.0,0.06,지식산업센터,1169.28
77,20220602 07,16.8,,1.8,80.0,0.3,0.32,지식산업센터,1540.44
77,20220602 08,18.3,,1.4,77.0,0.5,0.92,지식산업센터,1960.92
77,20220602 09,20.0,,1.4,70.0,0.9,1.7,지식산업센터,2106.0
77,20220602 10,21.1,,2.1,61.0,1.0,2.38,지식산업센터,2171.16
77,20220602 11,22.5,,1.9,60.0,1.0,2.94,지식산업센터,2180.52
77,20220602 12,23.8,,2.5,55.0,1.0,2.9,지식산업센터,2157.12
77,20220602 13,24.0,,2.9,54.0,1.0,2.7,지식산업센터,2205.36
77,20220602 14,25.6,,2.7,53.0,1.0,3.31,지식산업센터,2199.6
77,20220602 15,25.1,,4.1,56.0,1.0,2.7,지식산업센터,2205.36
77,20220602 16,24.9,,3.4,58.0,1.0,2.58,지식산업센터,2217.6
77,20220602 17,24.1,,3.3,60.0,1.0,1.87,지식산업센터,2044.8
77,20220602 18,23.0,,3.3,64.0,1.0,1.12,지식산업센터,1579.32
77,20220602 19,22.1,,2.2,69.0,1.0,0.5,지식산업센터,1467.36
77,20220602 20,20.2,,2.2,80.0,0.1,0.04,지식산업센터,1419.48
77,20220602 21,19.3,,2.2,86.0,,,지식산업센터,1283.76
77,20220602 22,18.7,,1.5,89.0,,,지식산업센터,1166.76
77,20220602 23,18.2,,1.5,92.0,,,지식산업센터,1160.64
77,20220603 00,18.7,,1.3,91.0,,,지식산업센터,960.66
77,20220603 01,18.8,,0.9,89.0,,,지식산업센터,937.26
77,20220603 02,19.4,,1.0,85.0,,,지식산업센터,869.04
77,20220603 03,19.4,,1.2,83.0,,,지식산업센터,866.88
77,20220603 04,19.4,,0.8,81.0,,,지식산업센터,889.56
77,20220603 05,19.4,,0.8,79.0,,,지식산업센터,922.32
77,20220603 06,19.5,,1.2,78.0,0.0,0.0,지식산업센터,1077.3
77,20220603 07,20.2,,0.8,77.0,0.0,0.21,지식산업센터,1250.1
77,20220603 08,21.2,,1.3,69.0,0.6,1.08,지식산업센터,1463.4
77,20220603 09,22.3,,1.7,64.0,1.0,1.82,지식산업센터,1540.62
77,20220603 10,23.9,,1.8,57.0,1.0,2.38,지식산업센터,1582.38
77,20220603 11,25.3,,2.1,52.0,1.0,2.96,지식산업센터,1598.22
77,20220603 12,26.9,,1.6,49.0,1.0,3.23,지식산업센터,1589.22
77,20220603 13,28.4,,2.2,44.0,1.0,3.29,지식산업센터,1621.8
77,20220603 14,29.2,,2.2,40.0,1.0,3.2,지식산업센터,1639.62
77,20220603 15,30.8,,2.7,35.0,1.0,2.8,지식산업센터,1639.98
77,20220603 16,28.4,,3.8,49.0,1.0,2.28,지식산업센터,1640.52
77,20220603 17,26.5,,3.9,55.0,1.0,1.59,지식산업센터,1549.8
77,20220603 18,24.9,,3.6,62.0,0.8,0.93,지식산업센터,1299.24
77,20220603 19,23.0,,3.7,72.0,0.4,0.41,지식산업센터,1234.26
77,20220603 20,21.4,,1.3,81.0,0.0,0.04,지식산업센터,1208.7
77,20220603 21,20.5,,2.1,86.0,,,지식산업센터,1135.08
77,20220603 22,19.8,,1.0,90.0,,,지식산업센터,1069.92
77,20220603 23,19.7,,1.4,91.0,,,지식산업센터,1060.2
77,20220604 00,20.1,,1.6,88.0,,,지식산업센터,1019.52
77,20220604 01,19.8,,1.0,89.0,,,지식산업센터,1001.16
77,20220604 02,19.6,,0.6,91.0,,,지식산업센터,897.12
77,20220604 03,19.0,,1.6,94.0,,,지식산업센터,893.16
77,20220604 04,18.5,,0.5,96.0,,,지식산업센터,920.88
77,20220604 05,18.7,,0.5,95.0,,,지식산업센터,919.08
77,20220604 06,19.0,,1.0,95.0,0.0,0.07,지식산업센터,968.04
77,20220604 07,21.4,,1.8,73.0,0.6,0.43,지식산업센터,984.24
77,20220604 08,22.6,,2.3,58.0,1.0,1.13,지식산업센터,995.4
77,20220604 09,23.8,,1.9,54.0,1.0,1.58,지식산업센터,1029.6
77,20220604 10,24.8,,2.3,53.0,1.0,1.92,지식산업센터,1230.12
77,20220604 11,25.4,,1.9,52.0,0.8,2.05,지식산업센터,1223.28
77,20220604 12,26.4,,1.5,52.0,0.2,1.78,지식산업센터,1227.24
77,20220604 13,26.9,,2.0,49.0,0.2,2.04,지식산업센터,1217.88
77,20220604 14,27.5,,1.9,47.0,0.2,1.9,지식산업센터,1220.76
77,20220604 15,28.0,,1.8,45.0,0.3,1.56,지식산업센터,1220.76
77,20220604 16,27.8,,2.9,45.0,0.0,1.06,지식산업센터,1203.12
77,20220604 17,28.1,,3.1,43.0,0.1,0.87,지식산업센터,1213.92
77,20220604 18,28.6,,1.9,42.0,0.8,1.14,지식산업센터,1194.48
77,20220604 19,28.1,,2.1,42.0,0.9,0.49,지식산업센터,1191.6
77,20220604 20,26.9,,2.5,50.0,0.0,0.02,지식산업센터,1173.24
77,20220604 21,26.3,,2.2,52.0,,,지식산업센터,1020.6
77,20220604 22,25.7,,2.2,54.0,,,지식산업센터,1008.0
77,20220604 23,25.2,,1.5,55.0,,,지식산업센터,1009.8
77,20220605 00,25.2,,2.6,52.0,,,지식산업센터,970.56
77,20220605 01,24.6,,1.5,53.0,,,지식산업센터,937.08
77,20220605 02,23.8,,1.5,55.0,,,지식산업센터,870.84
77,20220605 03,23.3,,2.0,56.0,,,지식산업센터,851.76
77,20220605 04,23.5,,3.0,52.0,,,지식산업센터,879.84
77,20220605 05,23.0,,2.9,53.0,,,지식산업센터,908.28
77,20220605 06,22.5,,2.3,54.0,0.0,0.0,지식산업센터,988.56
77,20220605 07,22.3,,2.4,55.0,0.0,0.08,지식산업센터,969.12
77,20220605 08,22.6,,2.9,53.0,0.0,0.38,지식산업센터,982.44
77,20220605 09,23.1,0.0,2.3,52.0,0.0,0.7,지식산업센터,1007.28
77,20220605 10,22.9,,3.9,52.0,0.0,0.87,지식산업센터,1029.96
77,20220605 11,23.5,,4.0,50.0,0.0,1.06,지식산업센터,1014.84
77,20220605 12,23.6,,5.4,50.0,0.0,1.22,지식산업센터,1014.84
77,20220605 13,22.0,,5.4,57.0,0.0,0.47,지식산업센터,1016.28
77,20220605 14,22.0,,5.6,56.0,0.0,0.9,지식산업센터,1017.36
77,20220605 15,20.7,,4.3,59.0,0.0,0.41,지식산업센터,1011.96
77,20220605 16,20.8,,3.8,61.0,0.0,0.33,지식산업센터,1010.16
77,20220605 17,20.6,,3.4,61.0,0.0,0.17,지식산업센터,1019.52
77,20220605 18,20.5,,3.4,64.0,0.0,0.09,지식산업센터,984.96
77,20220605 19,20.4,,3.1,63.0,0.0,0.02,지식산업센터,965.88
77,20220605 20,20.2,,3.8,68.0,0.0,0.0,지식산업센터,950.04
77,20220605 21,19.0,0.2,2.2,79.0,,,지식산업센터,977.4
77,20220605 22,19.6,0.1,2.9,73.0,,,지식산업센터,960.84
77,20220605 23,19.5,,1.1,74.0,,,지식산업센터,971.64
77,20220606 00,19.6,,0.9,74.0,,,지식산업센터,959.04
77,20220606 01,19.6,0.0,1.7,74.0,,,지식산업센터,922.68
77,20220606 02,19.0,0.0,1.4,79.0,,,지식산업센터,869.76
77,20220606 03,19.0,,0.7,81.0,,,지식산업센터,865.44
77,20220606 04,18.7,,0.5,84.0,,,지식산업센터,885.24
77,20220606 05,18.8,,0.9,83.0,,,지식산업센터,889.92
77,20220606 06,18.8,,1.1,85.0,0.0,0.0,지식산업센터,985.32
77,20220606 07,18.0,0.5,0.7,92.0,0.0,0.04,지식산업센터,959.76
77,20220606 08,18.5,0.1,0.6,89.0,0.0,0.1,지식산업센터,965.88
77,20220606 09,18.4,0.1,2.1,88.0,0.0,0.24,지식산업센터,975.24
77,20220606 10,17.8,0.8,2.0,88.0,0.0,0.37,지식산업센터,993.6
77,20220606 11,16.7,0.8,2.8,90.0,0.0,0.34,지식산업센터,1015.92
77,20220606 12,18.9,0.8,2.3,84.0,0.1,1.49,지식산업센터,1021.32
77,20220606 13,20.6,,3.1,70.0,0.3,1.93,지식산업센터,1038.24
77,20220606 14,21.5,,2.8,58.0,0.9,2.37,지식산업센터,1079.64
77,20220606 15,22.3,,3.3,54.0,1.0,2.46,지식산업센터,1074.6
77,20220606 16,22.6,,2.6,50.0,0.9,2.45,지식산업센터,1063.44
77,20220606 17,22.9,,3.1,49.0,0.0,0.92,지식산업센터,1054.8
77,20220606 18,22.0,,2.5,49.0,0.0,0.45,지식산업센터,1019.16
77,20220606 19,21.6,,2.6,48.0,1.0,0.51,지식산업센터,1001.16
77,20220606 20,20.3,,2.8,55.0,0.4,0.05,지식산업센터,997.92
77,20220606 21,19.3,,2.0,58.0,,,지식산업센터,986.4
77,20220606 22,18.3,,2.3,59.0,,,지식산업센터,973.08
77,20220606 23,17.5,,1.9,59.0,,,지식산업센터,959.76
77,20220607 00,17.3,,1.8,59.0,,,지식산업센터,966.96
77,20220607 01,16.9,,3.2,59.0,,,지식산업센터,941.76
77,20220607 02,16.5,,2.7,61.0,,,지식산업센터,864.0
77,20220607 03,16.1,,2.3,62.0,,,지식산업센터,859.68
77,20220607 04,15.9,,2.8,64.0,,,지식산업센터,882.72
77,20220607 05,15.0,,1.8,68.0,,,지식산업센터,925.92
77,20220607 06,15.6,,2.2,67.0,0.2,0.04,지식산업센터,1102.68
77,20220607 07,17.2,,2.6,62.0,1.0,0.6,지식산업센터,1733.4
77,20220607 08,18.4,,2.4,58.0,1.0,1.27,지식산업센터,1907.28
77,20220607 09,19.5,,3.3,53.0,1.0,2.04,지식산업센터,2019.6
77,20220607 10,21.3,,3.2,48.0,1.0,2.62,지식산업센터,2098.44
77,20220607 11,21.7,,2.9,42.0,0.8,2.36,지식산업센터,2136.6
77,20220607 12,22.9,,3.0,41.0,0.4,2.07,지식산업센터,2137.32
77,20220607 13,22.7,,3.1,40.0,0.7,2.1,지식산업센터,2173.32
77,20220607 14,23.7,,2.0,36.0,0.6,2.3,지식산업센터,2129.04
77,20220607 15,23.3,,2.1,43.0,0.4,1.72,지식산업센터,2071.08
77,20220607 16,23.9,,1.2,43.0,0.6,1.55,지식산업센터,2038.68
77,20220607 17,23.5,,1.4,43.0,0.0,0.78,지식산업센터,1944.72
77,20220607 18,23.2,,1.7,45.0,0.0,0.31,지식산업센터,1513.44
77,20220607 19,22.5,,2.4,52.0,0.0,0.03,지식산업센터,1385.28
77,20220607 20,20.9,,2.5,65.0,0.1,0.02,지식산업센터,1303.92
77,20220607 21,20.0,,2.2,68.0,,,지식산업센터,1137.24
77,20220607 22,20.0,,1.8,68.0,,,지식산업센터,1080.36
77,20220607 23,19.4,,2.0,71.0,,,지식산업센터,1042.2
77,20220608 00,18.8,,1.1,75.0,,,지식산업센터,1012.32
77,20220608 01,18.9,,2.1,72.0,,,지식산업센터,1003.68
77,20220608 02,18.6,,2.1,74.0,,,지식산업센터,903.6
77,20220608 03,18.0,,1.9,75.0,,,지식산업센터,901.8
77,20220608 04,17.1,,1.7,77.0,,,지식산업센터,922.32
77,20220608 05,16.8,,2.1,78.0,,,지식산업센터,984.6
77,20220608 06,17.4,,1.6,76.0,0.0,0.02,지식산업센터,1191.96
77,20220608 07,18.4,,2.2,73.0,0.7,0.45,지식산업센터,1527.48
77,20220608 08,19.5,,2.7,69.0,1.0,1.2,지식산업센터,1944.36
77,20220608 09,20.3,,2.6,63.0,1.0,1.6,지식산업센터,2050.2
77,20220608 10,21.1,,2.8,60.0,1.0,1.88,지식산업센터,2131.56
77,20220608 11,22.2,,2.8,51.0,1.0,2.43,지식산업센터,2140.56
77,20220608 12,23.4,,2.1,53.0,1.0,2.96,지식산업센터,2070.72
77,20220608 13,24.4,,1.6,47.0,0.8,2.18,지식산업센터,2134.8
77,20220608 14,23.7,,2.5,53.0,0.0,1.03,지식산업센터,2088.0
77,20220608 15,24.1,,1.3,51.0,0.3,1.49,지식산업센터,2082.24
77,20220608 16,24.4,,1.2,51.0,0.6,1.37,지식산업센터,2082.24
77,20220608 17,24.9,,2.4,53.0,0.5,1.08,지식산업센터,1977.48
77,20220608 18,23.4,,3.5,56.0,1.0,1.31,지식산업센터,1486.08
77,20220608 19,21.4,,3.1,64.0,0.7,0.51,지식산업센터,1362.24
77,20220608 20,20.2,,2.7,74.0,0.0,0.05,지식산업센터,1290.96
77,20220608 21,19.8,,2.0,76.0,,,지식산업센터,1120.68
77,20220608 22,19.2,,1.2,81.0,,,지식산업센터,1063.44
77,20220608 23,18.3,,0.7,89.0,,,지식산업센터,1047.24
77,20220609 00,18.2,,0.7,90.0,,,지식산업센터,1021.32
77,20220609 01,17.9,,0.7,91.0,,,지식산업센터,991.44
77,20220609 02,17.3,,1.1,93.0,,,지식산업센터,909.72
77,20220609 03,17.4,,0.7,94.0,,,지식산업센터,903.24
77,20220609 04,17.7,,1.0,95.0,,,지식산업센터,936.0
77,20220609 05,17.6,,0.5,96.0,,,지식산업센터,995.04
77,20220609 06,17.8,0.1,0.0,95.0,0.0,0.0,지식산업센터,1243.44
77,20220609 07,18.5,0.0,0.8,93.0,0.0,0.18,지식산업센터,1773.72
77,20220609 08,20.0,,0.6,85.0,0.2,0.59,지식산업센터,1947.6
77,20220609 09,21.0,,0.9,76.0,0.1,0.81,지식산업센터,2014.2
77,20220609 10,21.8,,1.2,66.0,0.7,1.77,지식산업센터,2082.6
77,20220609 11,23.1,,1.0,54.0,0.2,1.21,지식산업센터,2106.36
77,20220609 12,22.9,,1.7,52.0,0.1,0.66,지식산업센터,2057.04
77,20220609 13,23.3,,1.9,51.0,0.0,0.52,지식산업센터,2108.16
77,20220609 14,23.6,,2.5,51.0,0.0,1.01,지식산업센터,2063.52
77,20220609 15,24.4,,2.8,57.0,0.8,2.18,지식산업센터,2089.08
77,20220609 16,25.3,,3.2,53.0,0.7,1.82,지식산업센터,2100.6
77,20220609 17,25.1,,3.3,51.0,1.0,1.87,지식산업센터,1991.88
77,20220609 18,24.4,,3.0,53.0,1.0,1.14,지식산업센터,1468.08
77,20220609 19,23.1,,2.6,62.0,0.6,0.49,지식산업센터,1371.6
77,20220609 20,21.1,,2.0,76.0,0.0,0.05,지식산업센터,1296.36
77,20220609 21,19.6,,1.0,83.0,,,지식산업센터,1204.2
77,20220609 22,18.9,,1.2,86.0,,,지식산업센터,1072.44
77,20220609 23,18.5,,0.8,87.0,,,지식산업센터,1032.48
77,20220610 00,18.3,,0.9,90.0,,,지식산업센터,996.12
77,20220610 01,18.3,,0.7,91.0,,,지식산업센터,983.88
77,20220610 02,18.1,,0.2,91.0,,,지식산업센터,885.6
77,20220610 03,17.6,,0.8,93.0,,,지식산업센터,885.6
77,20220610 04,17.2,,1.1,95.0,,,지식산업센터,899.64
77,20220610 05,16.8,,0.5,95.0,,,지식산업센터,977.04
77,20220610 06,17.3,,0.4,96.0,0.0,0.07,지식산업센터,1138.68
77,20220610 07,19.5,0.0,0.4,86.0,0.1,0.45,지식산업센터,1623.96
77,20220610 08,21.4,,2.1,77.0,1.0,1.05,지식산업센터,1986.48
77,20220610 09,23.0,,1.8,62.0,1.0,1.75,지식산업센터,2060.64
77,20220610 10,24.9,,1.2,63.0,1.0,2.12,지식산업센터,2120.4
77,20220610 11,26.2,,1.7,52.0,1.0,2.99,지식산업센터,2144.88
77,20220610 12,25.8,,1.4,51.0,0.2,1.45,지식산업센터,2143.08
77,20220610 13,26.8,,2.8,49.0,1.0,2.72,지식산업센터,2174.4
77,20220610 14,27.1,,3.9,46.0,0.4,1.78,지식산업센터,2142.72
77,20220610 15,24.4,0.0,3.3,54.0,0.3,1.11,지식산업센터,2067.12
77,20220610 16,21.8,1.3,1.2,83.0,0.0,0.37,지식산업센터,2043.0
77,20220610 17,21.9,,1.5,82.0,0.0,0.46,지식산업센터,1925.28
77,20220610 18,22.0,,3.1,80.0,0.0,0.33,지식산업센터,1438.56
77,20220610 19,22.1,,2.7,75.0,0.1,0.27,지식산업센터,1312.92
77,20220610 20,21.8,,1.6,71.0,0.0,0.01,지식산업센터,1163.88
77,20220610 21,21.2,,2.3,74.0,,,지식산업센터,1105.2
77,20220610 22,20.2,,1.6,78.0,,,지식산업센터,1067.4
77,20220610 23,19.6,,1.4,81.0,,,지식산업센터,1028.52
77,20220611 00,18.7,,0.3,83.0,,,지식산업센터,1025.28
77,20220611 01,18.1,,0.6,84.0,,,지식산업센터,1015.92
77,20220611 02,17.5,,0.5,88.0,,,지식산업센터,940.68
77,20220611 03,17.1,,0.6,92.0,,,지식산업센터,882.0
77,20220611 04,16.9,,0.2,91.0,,,지식산업센터,906.12
77,20220611 05,16.5,,0.9,92.0,,,지식산업센터,915.48
77,20220611 06,17.3,,1.5,91.0,0.0,0.06,지식산업센터,986.04
77,20220611 07,19.4,,0.8,83.0,0.7,0.46,지식산업센터,1016.28
77,20220611 08,22.3,,0.6,69.0,1.0,0.98,지식산업센터,1047.96
77,20220611 09,24.1,,0.9,51.0,1.0,1.65,지식산업센터,1060.92
77,20220611 10,25.7,,1.5,43.0,1.0,2.49,지식산업센터,1069.2
77,20220611 11,27.5,,3.2,30.0,1.0,2.96,지식산업센터,1070.28
77,20220611 12,28.6,,2.8,25.0,1.0,3.2,지식산업센터,1114.2
77,20220611 13,29.8,,3.3,20.0,1.0,3.4,지식산업센터,1103.04
77,20220611 14,29.9,,1.9,21.0,0.9,2.91,지식산업센터,1112.4
77,20220611 15,29.5,,1.7,24.0,0.4,1.23,지식산업센터,1225.8
77,20220611 16,30.6,,2.1,20.0,1.0,2.38,지식산업센터,1262.16
77,20220611 17,30.6,,2.1,21.0,0.9,1.73,지식산업센터,1228.32
77,20220611 18,30.4,,2.8,31.0,1.0,1.24,지식산업센터,1198.08
77,20220611 19,29.0,,2.3,37.0,1.0,0.54,지식산업센터,1189.08
77,20220611 20,25.8,0.0,3.9,56.0,0.2,0.05,지식산업센터,1127.52
77,20220611 21,25.0,,3.0,58.0,,,지식산업센터,1036.8
77,20220611 22,24.2,,3.2,61.0,,,지식산업센터,1011.6
77,20220611 23,23.5,,2.0,61.0,,,지식산업센터,1024.92
77,20220612 00,22.7,,2.4,62.0,,,지식산업센터,1007.28
77,20220612 01,21.8,,2.0,65.0,,,지식산업센터,987.84
77,20220612 02,21.3,,2.0,66.0,,,지식산업센터,893.52
77,20220612 03,20.8,,2.9,67.0,,,지식산업센터,880.2
77,20220612 04,20.0,,2.1,69.0,,,지식산업센터,906.12
77,20220612 05,19.7,,2.7,70.0,,,지식산업센터,930.24
77,20220612 06,19.8,,2.3,69.0,0.1,0.04,지식산업센터,1001.88
77,20220612 07,20.9,,3.7,64.0,1.0,0.5,지식산업센터,1016.64
77,20220612 08,22.1,,3.9,58.0,1.0,1.19,지식산업센터,1038.6
77,20220612 09,23.2,,3.7,53.0,1.0,1.89,지식산업센터,1067.76
77,20220612 10,24.4,,2.5,46.0,1.0,2.44,지식산업센터,1067.76
77,20220612 11,26.7,,2.5,43.0,1.0,2.97,지식산업센터,1076.4
77,20220612 12,27.7,,1.9,36.0,1.0,3.08,지식산업센터,1078.2
77,20220612 13,27.8,,2.4,36.0,1.0,2.61,지식산업센터,1193.4
77,20220612 14,28.4,,1.8,33.0,1.0,2.47,지식산업센터,1224.0
77,20220612 15,29.4,,1.9,33.0,0.3,1.85,지식산업센터,1233.72
77,20220612 16,28.9,,1.5,31.0,0.7,1.98,지식산업센터,1214.64
77,20220612 17,27.2,,3.5,44.0,0.3,1.04,지식산업센터,1198.8
77,20220612 18,25.1,,3.0,63.0,0.0,0.61,지식산업센터,1118.52
77,20220612 19,23.4,,1.7,72.0,0.0,0.25,지식산업센터,1138.68
77,20220612 20,22.8,,0.9,76.0,0.0,0.01,지식산업센터,1142.64
77,20220612 21,22.5,,1.7,78.0,,,지식산업센터,1051.2
77,20220612 22,21.5,,1.8,83.0,,,지식산업센터,999.36
77,20220612 23,21.1,,0.6,85.0,,,지식산업센터,988.2
77,20220613 00,21.1,,0.3,85.0,,,지식산업센터,981.36
77,20220613 01,21.1,,1.3,83.0,,,지식산업센터,964.08
77,20220613 02,20.7,,0.7,84.0,,,지식산업센터,857.88
77,20220613 03,20.6,,1.9,84.0,,,지식산업센터,853.56
77,20220613 04,20.3,,0.5,85.0,,,지식산업센터,879.48
77,20220613 05,20.0,,0.8,86.0,,,지식산업센터,951.84
77,20220613 06,20.3,,0.4,84.0,0.0,0.01,지식산업센터,1148.4
77,20220613 07,22.1,,1.4,77.0,0.3,0.45,지식산업센터,1711.08
77,20220613 08,23.4,,2.3,70.0,1.0,1.11,지식산업센터,2024.28
77,20220613 09,25.2,,2.8,56.0,1.0,1.85,지식산업센터,2140.56
77,20220613 10,26.1,,3.1,48.0,1.0,2.4,지식산업센터,2208.6
77,20220613 11,27.7,,3.6,37.0,1.0,2.78,지식산업센터,2214.0
77,20220613 12,27.6,,3.1,45.0,0.7,2.11,지식산업센터,2228.76
77,20220613 13,28.5,,4.5,40.0,1.0,2.71,지식산업센터,2260.44
77,20220613 14,29.4,,4.6,35.0,1.0,3.18,지식산업센터,2291.4
77,20220613 15,29.4,,4.9,30.0,1.0,2.92,지식산업센터,2268.36
77,20220613 16,28.9,,4.7,32.0,1.0,2.46,지식산업센터,2245.68
77,20220613 17,27.9,,4.2,35.0,1.0,1.68,지식산업센터,2088.72
77,20220613 18,27.7,,3.6,34.0,0.7,1.0,지식산업센터,1566.72
77,20220613 19,26.9,,4.6,34.0,0.4,0.41,지식산업센터,1408.68
77,20220613 20,25.7,,3.5,27.0,0.0,0.03,지식산업센터,1342.8
77,20220613 21,24.7,,3.2,30.0,,,지식산업센터,1166.4
77,20220613 22,23.7,,3.7,37.0,,,지식산업센터,1073.88
77,20220613 23,22.9,,3.6,42.0,,,지식산업센터,1049.4
77,20220614 00,21.7,,2.9,46.0,,,지식산업센터,1012.32
77,20220614 01,21.2,,3.8,44.0,,,지식산업센터,982.44
77,20220614 02,20.7,,4.0,47.0,,,지식산업센터,909.0
77,20220614 03,20.1,,3.7,51.0,,,지식산업센터,910.44
77,20220614 04,19.3,,2.3,53.0,,,지식산업센터,929.16
77,20220614 05,19.7,,3.0,53.0,,,지식산업센터,986.76
77,20220614 06,19.8,,3.2,53.0,0.0,0.01,지식산업센터,1203.12
77,20220614 07,20.5,,4.5,50.0,0.4,0.37,지식산업센터,1667.88
77,20220614 08,21.9,,4.4,46.0,0.9,1.14,지식산업센터,1992.96
